image,query,label,human_or_machine
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ae9b91d0-c329-412a-93fb-8b3ce28664ac250801_140050.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Dyt54me8mL0j%2FUwRUiF10H7BfgU%3D,"Is the sum of two smallest segment greater than ""Consistently supported Clinton"" segment?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ea4caad7-7d3c-46f6-9992-c9d072ee1e69250801_140050.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=HS%2BheVwIhRgWVida5JnFeN%2FmhL4%3D,What's the percentage of U.S. adults who have no answer?,"[""0.01""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d3493743-d092-4962-9bff-28a6e4541863250801_140050.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=z%2F1aapkEAAADYmyooqGKvcA1wMs%3D,"Take sum of smallest and largest segment, divide it by second largest segment, what's the result (round to one decimal place)?","[""1.5""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/418cd769-3df4-40ef-aa54-1728520dd786250801_140051.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=voaJkMwo5X9FCLddmRRRf0%2BaBUI%3D,What's the percentage value of second smallest segment?,"[""8""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/9c896bf9-601b-475a-89e4-69b5b35cffdd250801_140051.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=YG%2BfjA335UChBxE1%2B%2FfHnrtIQQE%3D,What's the ratio of second smallest segment and largest segment?,"[""0.092361111""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e64a68d0-3376-457b-9c3b-2f005d29b8d5250801_140051.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=MDkOa%2F%2FQrpMT0cTEu8xDpcdxZSQ%3D,Is the color of largest segment navy blue?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/08c4c883-789c-4dca-ae37-8d323475bd11250801_140051.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=9GjCDNejM%2BpSDtmdzZvs2HUR5YM%3D,"Divide largest segment by smallest segment, is the result greater than smallest segment?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/6164d0b7-71a3-4777-bc21-7d153f5c26a0250801_140051.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=5djZyGff1%2B7UYlxLxlWZS6ZiLFU%3D,What's the color of smallest segment?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/3d6b7fb5-8120-4011-8446-967afc8464cd250801_140052.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=L78UWIICpKJjf864dva8D8n0Zc4%3D,Is the sum of smallest two segment is equal to largest segment?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/cfd0f409-dce2-4bf9-84c4-dc2012cbd8b6250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=XsxGb53k65ES6QAROavy40QF17E%3D,What's the value of largest segment?,"[""0.77""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/0e7c1ad9-5a40-41ed-ab55-567d2e9072ad250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=zvUuGwZ9I8eKx%2BAm2xH610jjNrI%3D,"Is the ""Don't know segment"" value is half the value of the ""Bad for the U.S."" Segment value?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/bae1f068-7427-423e-b207-9ec882d53957250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=gWLYyeDrp6tmxAYs2Agq%2F7duXnY%3D,What's the percentage of people choosing don't know?,"[""6""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/b438729b-9151-47d0-98e4-002506c19678250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=LKMoLmyTHaM0d4a9Nx7yzknR7Sw%3D,What's the percentage of people choosing an option other than don't know?,"[""94""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e7700576-6e97-4945-8173-b42dee673068250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ctoZOg8Z8hn2l9OFBBTnG9zmVws%3D,What's the percentage of people saying U.S. should help other countries deal with their problems?,"[""37""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e2fef374-8835-4a35-be6d-168f9efc2ab8250801_140053.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=TBt2hsyLJj1PUbt0qTbACuzRI3A%3D,"Add two smallest segment, deduct the result from largest segment, what's the final result?","[""15""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/76d92395-6a0d-4002-b09c-796971664ff3250801_140054.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=6IfyohYMEhCXy1I5L4zKfUfC%2FAs%3D,What's the percentage of Israeli adults who identify as Muslim?,"[""14""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/52c810b3-8e98-44e0-8dc3-4b380943d1b2250801_140055.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Ta68BtxXGVHI4kCE7WfzB94ahNw%3D,What's the sum of all the segments with values below 10?,"[""5""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/459fe1d7-d0d9-4e2d-b2b6-2aec62030281250801_140055.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=W9bayRyvW26Je2zeiYRzp%2BKrH3E%3D,How many segments have green shade?,"[""2""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/7e025006-4937-4d17-a408-0869f36c7cfb250801_140055.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=sUO4Nu16VOcItcFQCL4%2BszMAJMY%3D,Is the difference between Support and Oppose segment greater than smallest segment?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d2a08b8a-43f4-4455-8443-ff392eab93ec250801_140056.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=etKAg9likuskYS6pnXr378YOut0%3D,What's the percentage value of segment whose color is darkest?,"[""40""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c483ab44-d96b-4d40-ae1f-4a6e4dc9fb23250801_140056.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=PUPCiA0aQhvKeT5BG7OX2IibqHg%3D,How many segments have value above 30%?,"[""2""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e30c041a-5243-4103-9243-2a4e16e9aeaa250801_140056.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=%2F6l2dUpHXvgN%2BF%2B65iR26BvBItw%3D,What's the color of the Dati segment in the chart?,"[""Blue""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/8745492a-c2f4-48da-9947-3102681c89a9250801_140056.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=TCfSgM42mHLxtPFWW4aQ7RKarms%3D,Is biggest segment greater than two times of smallest segment?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/08de60f5-1df0-4c74-a015-4407f16f80db250801_140057.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=wX3Lhsy1ru0ntafI27J3ZBYpco8%3D,What's the color of the smallest segment of the graph?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/756bb6df-8fb5-470d-908f-b5cada0eca35250801_140057.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=yAsArnFvdN0q%2BBz4O0NGR%2FYMo30%3D,Is biggest segment greater than two times of smallest segment?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/975cbf78-fde7-45b5-b906-2f5d4713bdee250801_140057.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=%2BtR38Ois2c%2B9%2Blpmk4L2Oapi9po%3D,What's the most popular opinion in the chart?,"[""Should unlock iPhone""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/1c0ba18e-7a98-4a50-917a-9684a44ae701250801_140057.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=IFvt%2FqevV70%2FToxjTzKyGdhwd28%3D,What's the percentage of people don't choose should unlock iPhone?,"[""0.49""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c1c09665-6d68-4630-b676-3a764176a4a6250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=GAqTUHqbkJSHR%2FixrcXGNRaYE1c%3D,What's the percentage of people choosing not subjected to additional scrutiny?,"[""61""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/2e2a8d08-4caf-4c74-8e82-f395c05dee65250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=y35GhKA3eVgYypVkI7Ls7U4Kd58%3D,What is the color of the second largest pie?,"[""Brown""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/9f18406e-79b0-4805-8f9c-aea8286e548f250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=LWbo%2BWlqxjLc4Y5J70hEH85Cq3M%3D,What's the percentage value of Should express segment?,"[""50""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/672b7bf8-d983-4a6b-be1d-a2827435aace250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=IIKkSBiI7pb2oLH%2Bl8XeClbaozY%3D,"Take average of two largest segment, divide it by smallest segment, what's the result?","[""12""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e5c3c274-1f9e-41b4-ada8-d23378d64faa250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=94hnp2xwzRI9L0n1TStpcVYkAyk%3D,Is the color of largest segment light blue?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/1e4c3fd3-2e47-4122-bb44-aad3a3781e16250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=7PooxmdLzD9b%2BoeD1zx%2B8i8jWsU%3D,"Take difference between two largest segment, multiply it by smallest segment, what's the result?","[""16""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/fb85b114-b27b-47c8-9a6e-e774ab6f405c250801_140058.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=DbSCUQeVGwhaqxliUH2xVkclgcQ%3D,Is the color of largest segment blue?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/b8862d86-f6f0-4918-bcc8-6d8a83221028250801_140059.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=uAyArXvuhlV1D7DmDYI8GMNEdno%3D,"Take sum of light and dark blue segment, multiply it by 2, is the result greater than largest segment?","[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/948d7bc3-550e-4aaa-84e5-88b8f52b17ee250801_140059.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=6eDE9TiufAlqN%2BvG8eKegu%2BUt%2Bs%3D,What's the percentage of all teens who have never been in a romantic relationship?,"[""64""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/3decfa28-a7fe-4240-8d58-2b478b25ec8c250801_140059.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=tH8%2BqmSuvf6YzZjA6dqW6um1xqo%3D,What's the ratio of smallest and largest segment?,"[""0.015625""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/82b01890-4b8a-4034-88e1-9f39c18596a5250801_140059.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=RxgbTuvOkdALJ%2Bw1rWb2Rl1CiWE%3D,What is the color of Don't Know segment?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/1325f468-cb35-4c6e-839f-b121d6657d59250801_140059.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ChUcR7MWRs9dvX6k%2FuOdTxEEgGQ%3D,What is the difference between the two largest segments?,"[""42""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/2be2d380-22c5-49e8-8677-6d36046f11d8250801_140100.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=2qfopMwr4%2BPMNHFnDyk9FSs2b9k%3D,What color is the segment for women?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ccfa1351-0aed-4edf-99e1-82344c075a0e250801_140100.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=emTZVp8ADsrKgQWib3YA0WnGrxM%3D,What is the difference between men and women work percentage?,"[""10""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/baadb69d-9ea0-4b8b-a530-42d2bfa47272250801_140100.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=0lxuK7jsbiU3ufVeNAcBoz0xeDo%3D,What's the percentage of respondents who don't know?,"[""8""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/cc06cdb5-0a3b-4bab-9857-2acc423a570d250801_140100.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=f8RnB%2BUYDRreMWBMhgfIfOnFd%2FQ%3D,Is the sum of two smallest segment equal to average of all the segments?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/46c8980f-c671-4df9-b6f3-7b92b48054be250801_140100.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=MQo%2Fd5dtg5E7tpjKlve5H35%2BF4U%3D,What's the percentage of total remittances in Spain?,"[""8""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/8aa5b9db-89fb-491b-b4a7-2fb397fed8ac250801_140101.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=CiWOTT8QLXfxmpEaxYr3wtMz484%3D,How many segments have value below 20%?,"[""3""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/aaab061b-8cab-4e2d-b2d9-e4602e88fe17250801_140101.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=FJFATlxvazdXTNr6NaWhChapl44%3D,What is the color of Don't know?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/6e997160-8f9b-459d-9aae-d464b228b1f2250801_140101.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=8Vr17To%2Fnx3Tj7l4MsML5lQeStU%3D,What is the difference between the percentage of Favor and Oppose?,"[""8""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/aa29f4fa-587a-4bb7-bb67-369c2a8703c3250801_140101.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=undIAWUaZt54x%2BYXG0K6DQR780w%3D,What is the color of DK?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/71a4fa6a-898d-4e5d-83bc-ac1eb5c2e68c250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=POnWL6Vrnl5%2BxD%2FRIgv0dpE0AEc%3D,What is the difference between the percentage of Acceptable and Unacceptable?,"[""20""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a3ce9f77-50e1-43e4-9854-c20e0f936013250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=JnaykP%2BnA6JLAeYM%2Fh6DkB6skXQ%3D,What's the percentage of people choosing only a little?,"[""19""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/7da4dbbf-cd74-413d-8850-f3c304234128250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=r6dBjrFi4sJIwJHaj4hRgZ%2BCx%2Fg%3D,Are the top two options the same value?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/7273043a-ba08-4255-9331-a1705258f728250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=GVJ8Nx0sc7Ch6az%2B8%2By9SToiG0I%3D,Is the color of 65% segment blue?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f187d060-4180-4920-a015-66438bcbf0d7250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=d4PFWikGtZXiY8TKQrZFvw6ZmTo%3D,What's the ratio of smallest segment and second largest segment?,"[""0.07407""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/8e25bee5-6957-41d0-928b-84091194a05d250801_140102.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=efOsK9QczwqmI8DijM4JEVxzUK4%3D,What 51% says for the question?,"[""Cut off military aid in order to pressure Egyptian gov't""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/075b3c92-67b0-45f6-9508-a1a23387dd29250801_140103.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=62%2B0rCPH%2B4ecR2Gj87wOHpiKp9k%3D,How many times cut off military aid is greater than continue military aid?,"[""1.96""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/bf41916f-2def-4147-bb58-ebc3e6d04c57250801_140103.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=z4AExrpOe1l4vSp1zkPpWo893H4%3D,What is 33% answer to the question?,"[""Usability problem""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e35b55f4-5124-4ece-924c-0e03ca939fc4250801_140103.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=oAlRZXCMpULGbtkoxGlXnV88FZU%3D,Find the ratio between Internet not relevant vs Price?,"[""1.78947""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/90d44488-6e1f-4e8d-bdd8-fc5ef6cf30aa250801_140103.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=8Jq%2BjxqrhQb%2FZ3ec3wm1dD68XGY%3D,What's the percentage of adults without health insurance who do not use internet?,"[""21""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/4be31bfc-e365-4761-b819-bced6cc5f215250801_140103.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=UG%2FQSnKLbeg5aOs3kqWdzjgI5zA%3D,"Multiply smallest segment by 3, is the result greater than largest segment?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/77ee7e40-31ac-4035-9c5e-e8d0be9f1626250801_140104.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=dNh9e4TOOL0KoNUvuE91FXNA8CI%3D,How many color are shown in the Pie chart?,"[""4""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/3303bd39-ebbd-49d9-a948-5a4ac5031f64250801_140104.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=yBoyVxsTrS9p8BwnlYLgXi8Ocb4%3D,Add up all the three least value and then find the difference between Mostly politics and controversies and the sum total?,"[""12""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a44e0717-8697-48cf-99d0-b5c781cef970250801_140104.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ewj%2BFwJkFmzuruL%2B6v1V5lJ1mIs%3D,How many parts is the segment divided in Pie chart?,"[""3""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d72c5613-c7d2-46a3-98b8-2801d0044f0d250801_140104.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=dOAIeLp%2BLGL9f56dTPv7XIgraoU%3D,What is the sum of two lowest value in the Pie chart?,"[""43""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/60b4f6db-8a90-438e-bc25-a877a6e282ae250801_140104.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=WHR8CVQDydMJY6hQWvAFf3Xy87A%3D,Which leader is analysed in the chart?,"[""Obama""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a74ac9e8-56d8-41f5-ae29-d400f8571b48250801_140105.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=GgHMnAFUspwkH2mr1maPbyRY0Is%3D,How many times disapprove greater than Approve?,"[""2.185""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/97f120e2-8bfd-4454-8501-6d3658b0cb65250801_140105.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=%2FTBaSN5glGzEjNntj3Ou1DZTba0%3D,What is the percentage in Major problem?,"[""0.1""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c8c32db3-34a2-4abf-929b-4c5ed3fbc9be250801_140105.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=u%2BifggVTkQ64uYN5zprtf725y38%3D,What is the ratio between Minor problem and Not a problem?,"[""1.26315""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ade9f51b-8757-4348-8812-9411a89da0fe250801_140105.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=MY8QtE3iAipiFWUlsKkuYC7INfA%3D,Is the value of Very satisfied segment 3%?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/4978958b-e2b0-4014-b4fb-0517d84d80b0250801_140106.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=WaLJjoKl3a%2Bvkv2G0WjvqiRhk4M%3D,"Take sum of two smallest segment, multiply it by 3, is the result equal to third largest segment?","[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c927109d-77ce-49f0-aa9d-2fffa547ad7b250801_140106.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=2XutPsRc1E0O%2FFXyspbdyJ59uRA%3D,"DK is smallest segment, is it true?","[""Yes""]",0
